TABLE SchSmlCECStd13010012TrmlUnit,,,,,,,,,,,,
TABLE SchSmlCECStd13010012Fan,,,,,,,,,,,,
PropName,BaseName,CtrlMthd,System,Zone,FlowCap,FlowMin,FlowEff,ModelingMthd,TotStaticPress,MtrHP,MtrPos,MtrEff
;,,,,,(cfm),(cfm),,,(inH2O),( hp),,
SchoolSys_SupplyFan,BaseSys5 Fan,VariableSpeedDrive,BaseAirSys5,NONE,24696.559,6838.277,0.62,StaticPressure,4,30,InAirStream,0.936
SchoolSys_ReliefFan,BaseRelief Fan,VariableSpeedDrive,BaseAirSys5,NONE,23475.926,0,0.5,StaticPressure,1,7.5,InAirStream,0.917
ENDTABLE,,,,,,,,,,,,
TABLE SchSmlCECStd13010012OACtrl,,,,,,,,,,,,
PropName,BaseName,EconoCtrlMthd,System,EconoIntegration,,,,,,,,
;,,,,,,,,,,,,
School-VAV-Sys_OACtrl,BaseSys5 OACtrl,DifferentialDryBulb,BaseAirSys5,Integrated,,,,,,,,
ENDTABLE,,,,,,,,,,,,
