TABLE SchSmlCECStd16010012TrmlUnit,,,,,,,,,,,,
PropName,BaseName,Type,System,Zone,PriAirFlowMax,PriAirFlowMin,HtgAirFlowMax,ReheatCtrlMthd,,,,
;,,,,,(cfm),(cfm),( cfm),,,,,
Wing1_Corridor_Zn_TU,BaseVAVBox TrmlUnit,VAVReheatBox,BaseAirSys5,Wing1_Corridor_Zn,1662.731,332.546,831.365,DualMaximum,,,,
Wing1_Side2_Zn_TU,BaseVAVBox TrmlUnit-2,VAVReheatBox,BaseAirSys5,Wing1_Side2_Zn,712.204,282.554,356.102,DualMaximum,,,,
Wing1_Side1_Zn_TU,BaseVAVBox TrmlUnit-3,VAVReheatBox,BaseAirSys5,Wing1_Side1_Zn,874.688,282.554,437.344,DualMaximum,,,,
Wing2_Corridor_Zn_TU,BaseVAVBox TrmlUnit-4,VAVReheatBox,BaseAirSys5,Wing2_Corridor_Zn,1662.799,332.56,831.399,DualMaximum,,,,
Wing2_Side2_Zn_TU,BaseVAVBox TrmlUnit-5,VAVReheatBox,BaseAirSys5,Wing2_Side2_Zn,713.045,282.555,356.523,DualMaximum,,,,
Wing2_Side1_Zn_TU,BaseVAVBox TrmlUnit-6,VAVReheatBox,BaseAirSys5,Wing2_Side1_Zn,860.394,282.549,430.197,DualMaximum,,,,
Common_Lobby_Zn_TU,BaseVAVBox TrmlUnit-7,VAVReheatBox,BaseAirSys5,Common_Lobby_Zn,591.562,118.312,295.781,DualMaximum,,,,
Common_Corridor_Zn_TU,BaseVAVBox TrmlUnit-8,VAVReheatBox,BaseAirSys5,Common_Corridor_Zn,1034.109,258.334,517.055,DualMaximum,,,,
Common_Office_Zn_TU,BaseVAVBox TrmlUnit-9,VAVReheatBox,BaseAirSys5,Common_Office_Zn,1828.949,365.79,914.474,DualMaximum,,,,
Common_Cafeteria_Zn_TU,BaseVAVBox TrmlUnit-10,VAVReheatBox,BaseAirSys5,Common_Cafeteria_Zn,3033.843,606.769,1516.922,DualMaximum,,,,
Common_Restroom_Zn_TU,BaseVAVBox TrmlUnit-11,VAVReheatBox,BaseAirSys5,Common_Restroom_Zn,853.669,170.734,426.835,DualMaximum,,,,
Common_Mech/Elec_TU,BaseVAVBox TrmlUnit-12,VAVReheatBox,BaseAirSys5,Common_Mech/Elec_Zn,653.511,130.702,326.755,DualMaximum,,,,
ENDTABLE,,,,,,,,,,,,
TABLE SchSmlCECStd16010012CoilClg,,,,,,,,,,,,
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,DXSEER,DXEER,NumClgStages,,
;,,,,,(Btu/hr),(Btu/hr),( gpm),,,,,
SchoolSys_CoilClg,BaseSys5 CoilClg,DirectExpansion,BaseAirSys5,NONE,982390.063,1024938,-99996,-99996,9.5,2,,
ENDTABLE,,,,,,,,,,,,
TABLE SchSmlCECStd16010012CoilHtg,,,,,,,,,,,,
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,FurnAFUE,FurnThrmlEff,,,
;,,,,,(Btu/hr),(Btu/hr),( gpm),,,,,
SchoolSys_CoilHtg,BaseSys5 CoilHtg,HotWater,BaseAirSys5,NONE,205791.188,205791.188,10.28565,-99996,-99996,,,
Wing1_Corridor_Zn_TU_CoilHtg,BaseVAVBox CoilHtg,HotWater,BaseAirSys5,Wing1_Corridor_Zn,35924.914,35924.914,1.79556,-99996,-99996,,,
Wing1_Side2_Zn_TU_CoilHtg,BaseVAVBox CoilHtg-2,HotWater,BaseAirSys5,Wing1_Side2_Zn,16903.275,16903.275,0.84484,-99996,-99996,,,
Wing1_Side1_Zn_TU_CoilHtg,BaseVAVBox CoilHtg-3,HotWater,BaseAirSys5,Wing1_Side1_Zn,19390.725,19390.725,0.96917,-99996,-99996,,,
